timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
2015/8/6 14:00,2829,23,23,57,19,2,0,0,1
2015/8/6 15:00,3632,23,23,53,20,2,0,0,1
2015/8/6 16:00,5112,23,23,53,19.5,2,0,0,1
2015/8/6 17:00,7208,22.5,22.5,55,17.5,2,0,0,1
2015/8/6 18:00,6394,21.5,21.5,58.5,20,2,0,0,1
2015/8/6 19:00,4384,20,20,62,19.5,1,0,0,1
2015/8/6 20:00,2652,19.5,19.5,64,18,1,0,0,1
2015/8/6 21:00,1662,18.5,18.5,66,13,1,0,0,1
2015/8/6 22:00,1187,18,18,68,13,1,0,0,1
2015/8/6 23:00,1028,17,17,73,13,1,0,0,1
2015/8/7 0:00,518,16.5,16.5,75,11,2,0,0,1
2015/8/7 1:00,248,16,16,77,9,2,0,0,1
2015/8/7 2:00,150,15.5,15.5,79.5,6.5,3,0,0,1
2015/8/7 3:00,86,15,15,79.5,6.5,1,0,0,1
2015/8/7 4:00,67,14.5,14.5,79.5,5.5,3,0,0,1
2015/8/7 5:00,140,14.5,14.5,79.5,5,3,0,0,1
2015/8/7 6:00,712,15,15,70,4,2,0,0,1
2015/8/7 7:00,2051,16,16,65.5,5,2,0,0,1
2015/8/7 8:00,4098,18.5,18.5,62,6,2,0,0,1
2015/8/7 9:00,2410,19.5,19.5,60,5,2,0,0,1
2015/8/7 10:00,1468,21,21,58.5,7,2,0,0,1
2015/8/7 11:00,1535,21.5,21.5,55,7.5,2,0,0,1
2015/8/7 12:00,1818,23,23,47,6,2,0,0,1
2015/8/7 13:00,1919,23,23,47,7.5,2,0,0,1
2015/8/7 14:00,1991,23,23,44,6.5,1,0,0,1
2015/8/7 15:00,2139,24,24,42.5,5.5,1,0,0,1
2015/8/7 16:00,2835,25,25,39,7,1,0,0,1
2015/8/7 17:00,4300,25,25,39,9,1,0,0,1
2015/8/7 18:00,3708,24,24,44,6.5,1,0,0,1
2015/8/7 19:00,2488,23,23,50,11,1,0,0,1
2015/8/7 20:00,1720,21,21,65,18.5,1,0,0,1
2015/8/7 21:00,1170,18.5,18.5,80.5,24,1,0,0,1
2015/8/7 22:00,995,18,18,83,19.5,2,0,0,1
2015/8/7 23:00,920,17.5,17.5,83,16,1,0,0,1
2015/8/8 0:00,785,17,17,88,9,2,0,1,1
2015/8/8 1:00,534,17,17,85.5,7,1,0,1,1
2015/8/8 2:00,354,16,16,88,7,2,0,1,1
2015/8/8 3:00,296,16,16,88,6,2,0,1,1
2015/8/8 4:00,202,15.5,15.5,91,5,1,0,1,1
2015/8/8 5:00,143,15,15,91,4,3,0,1,1
2015/8/8 6:00,166,15,15,88,6,3,0,1,1
2015/8/8 7:00,365,15,15,91,8,3,0,1,1
2015/8/8 8:00,598,16.5,16.5,85.5,10,3,0,1,1
2015/8/8 9:00,1127,18.5,18.5,75.5,12,3,0,1,1
2015/8/8 10:00,1805,20.5,20.5,66.5,12,2,0,1,1
2015/8/8 11:00,2299,22.5,22.5,59,13,2,0,1,1
2015/8/8 12:00,2871,23,23,57,12,2,0,1,1
2015/8/8 13:00,3179,24,24,54,7,2,0,1,1
2015/8/8 14:00,3198,24.5,24.5,50.5,16,3,0,1,1
2015/8/8 15:00,3455,24.5,24.5,48.5,19.5,2,0,1,1
2015/8/8 16:00,3556,25,25,49,18,1,0,1,1
2015/8/8 17:00,3171,23,23,53,21.5,1,0,1,1
2015/8/8 18:00,3052,23,23,53,22,1,0,1,1
2015/8/8 19:00,2566,21.5,21.5,58.5,16,1,0,1,1
2015/8/8 20:00,1885,21,21,60,14,1,0,1,1
2015/8/8 21:00,1336,20.5,20.5,62,6.5,1,0,1,1
2015/8/8 22:00,1083,20,20,60,5.5,1,0,1,1
2015/8/8 23:00,967,19,19,64,8,1,0,1,1
2015/8/9 0:00,873,18.5,18.5,66,6.5,1,0,1,1
2015/8/9 1:00,670,17.5,17.5,70.5,7.5,1,0,1,1
2015/8/9 2:00,450,16.5,16.5,70,6,1,0,1,1
2015/8/9 3:00,380,17,17,73,6.5,1,0,1,1
2015/8/9 4:00,223,16,16,77,7.5,1,0,1,1
2015/8/9 5:00,132,16,16,77,8,1,0,1,1
2015/8/9 6:00,173,16,16,77,9,1,0,1,1
2015/8/9 7:00,237,16.5,16.5,72.5,8,1,0,1,1
2015/8/9 8:00,447,19,19,56,6,1,0,1,1
2015/8/9 9:00,984,20,20,49,9,1,0,1,1
2015/8/9 10:00,1737,22.5,21.5,42.5,11,1,0,1,1
2015/8/9 11:00,2682,24.5,24,39,14,1,0,1,1
2015/8/9 12:00,3371,25.5,25.5,38,13,1,0,1,1
2015/8/9 13:00,3688,25.5,25.5,36.5,15,1,0,1,1
2015/8/9 14:00,3584,25.5,25.5,35,15,1,0,1,1
2015/8/9 15:00,3541,26.5,26,32,16,1,0,1,1
2015/8/9 16:00,3556,26,25,28,19.5,1,0,1,1
2015/8/9 17:00,3342,26,25.5,35.5,17,1,0,1,1
2015/8/9 18:00,3252,25.5,25.5,46,16,1,0,1,1
2015/8/9 19:00,2557,24.5,24.5,48.5,16,1,0,1,1
2015/8/9 20:00,1930,23,23,59,19,1,0,1,1
2015/8/9 21:00,1204,21.5,21.5,67,17,1,0,1,1
2015/8/9 22:00,860,21,21,69,17,1,0,1,1
2015/8/9 23:00,568,19.5,19.5,75.5,15,1,0,1,1
2015/8/10 0:00,377,18.5,18.5,80.5,17.5,1,0,0,1
2015/8/10 1:00,171,18,18,83,19.5,3,0,0,1
2015/8/10 2:00,106,18,18,83,17.5,4,0,0,1
2015/8/10 3:00,59,18,18,83,17,4,0,0,1
2015/8/10 4:00,63,18,18,83,17,4,0,0,1
2015/8/10 5:00,139,18,18,83,18,4,0,0,1
2015/8/10 6:00,654,18.5,18.5,80.5,19,3,0,0,1
2015/8/10 7:00,2068,19,19,80.5,15,3,0,0,1
2015/8/10 8:00,4109,20,20,75.5,15,3,0,0,1
2015/8/10 9:00,2155,20.5,20.5,73.5,17,3,0,0,1
2015/8/10 10:00,1217,22,22,65,17,3,0,0,1
2015/8/10 11:00,1175,22,22,65,19.5,3,0,0,1
2015/8/10 12:00,1485,23.5,23.5,63,15,2,0,0,1
2015/8/10 13:00,1573,23,23,65,19.5,3,0,0,1
2015/8/10 14:00,1477,23,23,65,19.5,2,0,0,1
2015/8/10 15:00,1402,23.5,23.5,63,21,7,0,0,1
2015/8/10 16:00,2222,22,22,69,28,3,0,0,1
2015/8/10 17:00,4269,22,22,65,24,3,0,0,1
2015/8/10 18:00,4165,21,21,71,21.5,3,0,0,1
2015/8/10 19:00,2501,21,21,73,18,2,0,0,1
2015/8/10 20:00,1689,20.5,20.5,75.5,17,2,0,0,1
2015/8/10 21:00,1065,20,20,75.5,15,2,0,0,1
2015/8/10 22:00,700,19,19,78,13,1,0,0,1
2015/8/10 23:00,494,19,19,78,14,3,0,0,1
2015/8/11 0:00,330,18.5,18.5,69.5,13,2,0,0,1
2015/8/11 1:00,197,18,18,60,12,1,0,0,1
2015/8/11 2:00,110,17.5,17.5,62,11,3,0,0,1
2015/8/11 3:00,59,17,17,68,11,3,0,0,1
2015/8/11 4:00,50,16.5,16.5,66,9,1,0,0,1
2015/8/11 5:00,137,16,16,68,6.5,1,0,0,1
2015/8/11 6:00,798,16,16,72,5,2,0,0,1
2015/8/11 7:00,2365,16,16,70,3,2,0,0,1
2015/8/11 8:00,4384,16.5,16.5,66,6,7,0,0,1
2015/8/11 9:00,2274,17,17,66,5,2,0,0,1
2015/8/11 10:00,1283,17.5,17.5,62,3,2,0,0,1
2015/8/11 11:00,1210,19,19,54,6,2,0,0,1
2015/8/11 12:00,1555,19.5,19.5,50.5,6,2,0,0,1
2015/8/11 13:00,1749,20.5,20.5,49.5,5,2,0,0,1
2015/8/11 14:00,1717,21,21,50,5.5,2,0,0,1
2015/8/11 15:00,1922,21,21,50,7,2,0,0,1
2015/8/11 16:00,2414,21,21,51.5,6.5,2,0,0,1
2015/8/11 17:00,3768,20,20,60,9,7,0,0,1
2015/8/11 18:00,3495,20,20,62,9,7,0,0,1
2015/8/11 19:00,1764,19,19,70.5,9,7,0,0,1
2015/8/11 20:00,969,18.5,18.5,75.5,8.5,7,0,0,1
2015/8/11 21:00,718,18,18,83,6.5,7,0,0,1
2015/8/11 22:00,593,18,18,83,7,7,0,0,1
2015/8/11 23:00,457,17.5,17.5,80.5,9,7,0,0,1
2015/8/12 0:00,260,17,17,85.5,9,7,0,0,1
2015/8/12 1:00,176,17,17,83,9,7,0,0,1
2015/8/12 2:00,70,17,17,83,7,7,0,0,1
2015/8/12 3:00,45,16,16,88,9,7,0,0,1
2015/8/12 4:00,55,16,16,85.5,8,7,0,0,1
2015/8/12 5:00,133,16,16,83,8,7,0,0,1
2015/8/12 6:00,693,16,16,83,7,3,0,0,1
2015/8/12 7:00,2168,16,16,83,10,3,0,0,1
2015/8/12 8:00,4282,17,17,77,12,3,0,0,1
2015/8/12 9:00,2140,17.5,17.5,72.5,15,3,0,0,1
2015/8/12 10:00,1150,18.5,18.5,64,18.5,2,0,0,1
2015/8/12 11:00,1251,20,20,60,25,1,0,0,1
2015/8/12 12:00,1632,20.5,20.5,60,25,1,0,0,1
2015/8/12 13:00,1770,21,21,60,21.5,1,0,0,1
2015/8/12 14:00,1643,21,21,58.5,23,1,0,0,1
2015/8/12 15:00,1782,21,21,60,22,3,0,0,1
2015/8/12 16:00,2185,21,21,60,21,2,0,0,1
2015/8/12 17:00,4278,21,21,58.5,25,3,0,0,1
2015/8/12 18:00,4122,21,21,57,23,1,0,0,1
2015/8/12 19:00,2534,20,20,58,21.5,2,0,0,1
2015/8/12 20:00,1609,20,20,58,23,3,0,0,1
2015/8/12 21:00,1138,19,19,64,24,3,0,0,1
2015/8/12 22:00,854,18,18,73,18,1,0,0,1
2015/8/12 23:00,578,17.5,17.5,75,18,2,0,0,1
2015/8/13 0:00,114,17,17,77,16,4,0,0,1
2015/8/13 1:00,30,17,17,83,17.5,4,0,0,1
2015/8/13 2:00,80,17,17,83,18,3,0,0,1
2015/8/13 3:00,63,17,17,88,17,4,0,0,1
2015/8/13 4:00,58,17,17,88,12,4,0,0,1
2015/8/13 5:00,155,17,17,88,10,4,0,0,1
2015/8/13 6:00,656,18,18,88,14.5,4,0,0,1
2015/8/13 7:00,1841,18,18,88,20,4,0,0,1
2015/8/13 8:00,3923,19,19,83,24,4,0,0,1
2015/8/13 9:00,2183,20,20,78,20,3,0,0,1
2015/8/13 10:00,1204,20,20,78,17,3,0,0,1
2015/8/13 11:00,924,20.5,20.5,78,17,7,0,0,1
2015/8/13 12:00,280,19,19,88,20.5,7,0,0,1
2015/8/13 13:00,150,19,19,88,21,10,0,0,1
2015/8/13 14:00,245,19,19,88,16,10,0,0,1
2015/8/13 15:00,732,19.5,19.5,85.5,18,2,0,0,1
2015/8/13 16:00,1515,21,21,80.5,16,7,0,0,1
2015/8/13 17:00,2992,21,21,78,16,2,0,0,1
2015/8/13 18:00,3238,21,21,78,13,3,0,0,1
2015/8/13 19:00,2157,20.5,20.5,80.5,9,3,0,0,1
2015/8/13 20:00,1243,20,20,83,9,7,0,0,1
2015/8/13 21:00,861,19,19,88,6.5,7,0,0,1
2015/8/13 22:00,739,19,19,88,6,7,0,0,1
2015/8/13 23:00,591,19,19,88,9.5,4,0,0,1
2015/8/14 0:00,365,19,19,88,6.5,3,0,0,1
2015/8/14 1:00,242,18,18,94,5,3,0,0,1
2015/8/14 2:00,172,19,19,88,4,3,0,0,1
2015/8/14 3:00,100,19,19,94,0,3,0,0,1
2015/8/14 4:00,77,18.5,18.5,97,6.5,4,0,0,1
2015/8/14 5:00,133,19,19,94,5,4,0,0,1
2015/8/14 6:00,562,19,19,94,5,3,0,0,1
2015/8/14 7:00,1760,19,19,94,9,7,0,0,1
2015/8/14 8:00,3528,19,19,94,14,3,0,0,1
2015/8/14 9:00,2092,20,20,83,16,3,0,0,1
2015/8/14 10:00,1132,21.5,21.5,71,20,3,0,0,1
2015/8/14 11:00,1205,21,21,71,19,3,0,0,1
2015/8/14 12:00,1492,21.5,21.5,67,20.5,3,0,0,1
2015/8/14 13:00,1661,22,22,65,23,3,0,0,1
2015/8/14 14:00,1438,21,21,71,19.5,3,0,0,1
2015/8/14 15:00,1234,20,20,78,19,3,0,0,1
2015/8/14 16:00,1159,20,20,80.5,18.5,7,0,0,1
2015/8/14 17:00,2015,18,18,91,18.5,7,0,0,1
2015/8/14 18:00,1915,17,17,94,14,7,0,0,1
2015/8/14 19:00,1228,17,17,91,13,7,0,0,1
2015/8/14 20:00,487,17,17,91,12,7,0,0,1
2015/8/14 21:00,431,17,17,88,12,7,0,0,1
2015/8/14 22:00,475,17,17,88,10,2,0,0,1
2015/8/14 23:00,516,17,17,88,11,7,0,0,1
2015/8/15 0:00,388,17,17,85.5,13,7,0,1,1
2015/8/15 1:00,371,16,16,88,11,7,0,1,1
2015/8/15 2:00,285,16,16,88,12,1,0,1,1
2015/8/15 3:00,256,16,16,83,12,2,0,1,1
2015/8/15 4:00,153,15.5,15.5,85.5,13,3,0,1,1
2015/8/15 5:00,117,15.5,15.5,82.5,13,4,0,1,1
2015/8/15 6:00,143,15,15,88,12,3,0,1,1
2015/8/15 7:00,309,15,15,82,15,2,0,1,1
2015/8/15 8:00,538,16,16,74.5,17,3,0,1,1
2015/8/15 9:00,976,16,16,70,18,2,0,1,1
2015/8/15 10:00,1455,18,18,56,19,1,0,1,1
2015/8/15 11:00,2137,18,18,56,17,1,0,1,1
2015/8/15 12:00,2748,19,19,49,15,2,0,1,1
2015/8/15 13:00,3068,20,20,44.5,16,2,0,1,1
2015/8/15 14:00,2898,20,20,44.5,13,1,0,1,1
2015/8/15 15:00,3091,20,20,46,19,1,0,1,1
2015/8/15 16:00,2974,19,19,49,19.5,2,0,1,1
2015/8/15 17:00,2785,19.5,19.5,47.5,16,1,0,1,1
2015/8/15 18:00,2598,19.5,19.5,44.5,15,1,0,1,1
2015/8/15 19:00,2291,19.5,19.5,44.5,10,1,0,1,1
2015/8/15 20:00,1560,18.5,18.5,47.5,11,1,0,1,1
2015/8/15 21:00,1011,18,18,52,6.5,1,0,1,1
2015/8/15 22:00,828,18,18,52,5,1,0,1,1
2015/8/15 23:00,759,17,17,59,6,1,0,1,1
2015/8/16 0:00,692,16,16,63,5,1,0,1,1
2015/8/16 1:00,598,15,15,65.5,4,1,0,1,1
2015/8/16 2:00,458,15,15,65.5,4,1,0,1,1
2015/8/16 3:00,366,14,14,72,6,1,0,1,1
2015/8/16 4:00,175,14,14,72,5,1,0,1,1
2015/8/16 5:00,151,14,14,72,6,1,0,1,1
2015/8/16 6:00,150,14,14,69.5,6,1,0,1,1
2015/8/16 7:00,225,14.5,14.5,70,6,1,0,1,1
2015/8/16 8:00,412,15,15,68,5,1,0,1,1
2015/8/16 9:00,832,16.5,16.5,63.5,6,2,0,1,1
2015/8/16 10:00,1522,17.5,17.5,64,5,3,0,1,1
2015/8/16 11:00,2221,20.5,20.5,51,3,1,0,1,1
2015/8/16 12:00,2516,19.5,19.5,51.5,9,2,0,1,1
2015/8/16 13:00,2617,19,19,56,13,2,0,1,1
2015/8/16 14:00,2703,19,19,56,14,1,0,1,1
2015/8/16 15:00,2828,19,19,56,13,3,0,1,1
2015/8/16 16:00,2553,19,19,56,14,2,0,1,1
2015/8/16 17:00,2373,19,19,56,12,3,0,1,1
2015/8/16 18:00,2353,18,18,60,10,1,0,1,1
2015/8/16 19:00,1805,18,18,60,7.5,1,0,1,1
2015/8/16 20:00,1179,17,17,66,6,1,0,1,1
2015/8/16 21:00,804,17,17,66,2,1,0,1,1
2015/8/16 22:00,634,16.5,16.5,70,0,1,0,1,1
2015/8/16 23:00,449,16.5,16.5,72.5,6.5,4,0,1,1
2015/8/17 0:00,272,16,16,70,7.5,4,0,0,1
2015/8/17 1:00,188,16,16,68,5,1,0,0,1
2015/8/17 2:00,133,16,16,68,4,1,0,0,1
2015/8/17 3:00,69,15.5,15.5,74.5,5.5,1,0,0,1
2015/8/17 4:00,65,14.5,14.5,79.5,5.5,1,0,0,1
2015/8/17 5:00,139,14,14,82,5,1,0,0,1
2015/8/17 6:00,671,14,14,74.5,6.5,1,0,0,1
2015/8/17 7:00,2120,14,14,74.5,3,1,0,0,1
2015/8/17 8:00,4155,15.5,15.5,63.5,8,1,0,0,1
2015/8/17 9:00,2098,17,17,52,12,1,0,0,1
2015/8/17 10:00,1160,18,18,50.5,11,2,0,0,1
2015/8/17 11:00,1174,19,19,44.5,12,2,0,0,1
2015/8/17 12:00,1585,19.5,19.5,40,13,1,0,0,1
2015/8/17 13:00,1725,20,20,40,13,1,0,0,1
2015/8/17 14:00,1621,20,20,40,16,1,0,0,1
2015/8/17 15:00,1785,20,20,41.5,13,1,0,0,1
2015/8/17 16:00,2343,21,21,40,11,1,0,0,1
2015/8/17 17:00,4263,21,21,40,12,1,0,0,1
2015/8/17 18:00,4145,20,20,44.5,15,1,0,0,1
2015/8/17 19:00,2474,20,20,46,12,1,0,0,1
2015/8/17 20:00,1432,19.5,19.5,49,11,1,0,0,1
2015/8/17 21:00,918,19,19,52,9,1,0,0,1
2015/8/17 22:00,663,19,19,52,11,1,0,0,1
2015/8/17 23:00,497,19,19,52,11,1,0,0,1
2015/8/18 0:00,247,18,18,56,9,1,0,0,1
2015/8/18 1:00,169,18,18,56,8,1,0,0,1
2015/8/18 2:00,89,17.5,17.5,57.5,12,1,0,0,1
2015/8/18 3:00,69,17,17,59,15,1,0,0,1
2015/8/18 4:00,69,17,17,59,14,1,0,0,1
2015/8/18 5:00,140,16.5,16.5,61,14,1,0,0,1
2015/8/18 6:00,728,16.5,16.5,61,14,1,0,0,1
2015/8/18 7:00,2302,16,16,63,15,1,0,0,1
2015/8/18 8:00,4418,16,16,63,15,1,0,0,1
2015/8/18 9:00,2135,16.5,16.5,61,16,1,0,0,1
2015/8/18 10:00,1100,16,16,65.5,18,1,0,0,1
2015/8/18 11:00,1151,17,17,64,19.5,1,0,0,1
2015/8/18 12:00,1475,17.5,17.5,57.5,20,1,0,0,1
2015/8/18 13:00,1453,18,18,58,20.5,2,0,0,1
2015/8/18 14:00,1451,18.5,18.5,58,20,2,0,0,1
2015/8/18 15:00,1527,19,19,50.5,20,2,0,0,1
2015/8/18 16:00,2090,19,19,50.5,22,1,0,0,1
2015/8/18 17:00,4065,19,19,54,22,1,0,0,1
2015/8/18 18:00,3870,19,19,58,16,1,0,0,1
2015/8/18 19:00,2314,19,19,60,19,1,0,0,1
2015/8/18 20:00,1417,18,18,64,17.5,1,0,0,1
2015/8/18 21:00,1031,18,18,64,11,1,0,0,1
2015/8/18 22:00,735,18,18,64,15,1,0,0,1
2015/8/18 23:00,485,18,18,64,15,1,0,0,1
2015/8/19 0:00,294,17.5,17.5,70.5,14,1,0,0,1
2015/8/19 1:00,138,17,17,73,14,1,0,0,1
2015/8/19 2:00,93,16.5,16.5,70,13,1,0,0,1
2015/8/19 3:00,55,16,16,72,13,2,0,0,1
2015/8/19 4:00,68,16,16,72,13,1,0,0,1
2015/8/19 5:00,155,15,15,77,12,1,0,0,1
2015/8/19 6:00,771,15,15,77,13,1,0,0,1
2015/8/19 7:00,2319,16.5,16.5,72.5,15,1,0,0,1
2015/8/19 8:00,4502,17.5,17.5,70.5,14,2,0,0,1
2015/8/19 9:00,2225,19,19,62,17.5,2,0,0,1
2015/8/19 10:00,1218,20,20,54.5,18,2,0,0,1
2015/8/19 11:00,1217,21,21,53,17,2,0,0,1
2015/8/19 12:00,1557,21,21,53,16,3,0,0,1
2015/8/19 13:00,1611,21,21,53,17,2,0,0,1
2015/8/19 14:00,1540,21,21,53,19.5,2,0,0,1
2015/8/19 15:00,1554,21,21,55,22,2,0,0,1
2015/8/19 16:00,2069,20,20,60,22,2,0,0,1
2015/8/19 17:00,3927,19,19,62,20,2,0,0,1
2015/8/19 18:00,2813,18.5,18.5,66,17,7,0,0,1
2015/8/19 19:00,1519,17,17,77,13,7,0,0,1
2015/8/19 20:00,1008,17,17,77,11,7,0,0,1
2015/8/19 21:00,481,16,16,88,13,7,0,0,1
2015/8/19 22:00,297,16,16,88,10,7,0,0,1
2015/8/19 23:00,209,16,16,88,8,7,0,0,1
2015/8/20 0:00,187,16,16,88,10,7,0,0,1
2015/8/20 1:00,109,16,16,91,10,7,0,0,1
2015/8/20 2:00,80,16,16,94,11,7,0,0,1
2015/8/20 3:00,49,16.5,16.5,91,11,7,0,0,1
2015/8/20 4:00,59,17,17,88,10,3,0,0,1
2015/8/20 5:00,134,17,17,91,10,4,0,0,1
2015/8/20 6:00,644,17,17,94,7,3,0,0,1
2015/8/20 7:00,1983,18,18,88,8.5,3,0,0,1
2015/8/20 8:00,4002,18,18,88,11,3,0,0,1
2015/8/20 9:00,2217,19,19,83,17,3,0,0,1
2015/8/20 10:00,1092,19,19,78,14,3,0,0,1
2015/8/20 11:00,1106,20,20,73,13,2,0,0,1
2015/8/20 12:00,1406,21,21,66.5,14,3,0,0,1
2015/8/20 13:00,1528,21,21,69,19,3,0,0,1
2015/8/20 14:00,1376,21,21,69,14,3,0,0,1
2015/8/20 15:00,1628,21.5,21.5,69,19,3,0,0,1
2015/8/20 16:00,1944,21.5,21.5,69,19.5,7,0,0,1
2015/8/20 17:00,3305,21,21,75.5,19.5,7,0,0,1
2015/8/20 18:00,3600,21,21,78,15,3,0,0,1
2015/8/20 19:00,2276,20,20,78,17,3,0,0,1
2015/8/20 20:00,1408,20,20,80.5,17,3,0,0,1
2015/8/20 21:00,964,20,20,83,16,7,0,0,1
2015/8/20 22:00,781,19.5,19.5,85.5,13,4,0,0,1
2015/8/20 23:00,676,20,20,83,16,3,0,0,1
2015/8/21 0:00,383,20,20,83,15,4,0,0,1
2015/8/21 1:00,248,19,19,88,17,4,0,0,1
2015/8/21 2:00,139,19,19,88,12,3,0,0,1
2015/8/21 3:00,103,19,19,83,14,4,0,0,1
2015/8/21 4:00,81,19,19,83,13,4,0,0,1
2015/8/21 5:00,134,19,19,83,10,4,0,0,1
2015/8/21 6:00,630,19,19,85.5,10,3,0,0,1
2015/8/21 7:00,1886,19.5,19.5,85.5,9,3,0,0,1
2015/8/21 8:00,3879,20.5,20.5,80.5,11,2,0,0,1
2015/8/21 9:00,2185,22,22,73,14,2,0,0,1
2015/8/21 10:00,1241,22.5,22.5,69,16,3,0,0,1
2015/8/21 11:00,1327,24,24,61,20.5,2,0,0,1
2015/8/21 12:00,1600,25,25,57,17,3,0,0,1
2015/8/21 13:00,1714,26,26,51,22,2,0,0,1
2015/8/21 14:00,1715,25.5,25.5,52.5,23,2,0,0,1
2015/8/21 15:00,1862,26,26,51,22,2,0,0,1
2015/8/21 16:00,2494,25.5,25.5,51,22,2,0,0,1
2015/8/21 17:00,3950,26,26,48,20,1,0,0,1
2015/8/21 18:00,3525,25,25,54,16,1,0,0,1
2015/8/21 19:00,2321,24,24,57,12,1,0,0,1
2015/8/21 20:00,1607,22.5,22.5,61,10,1,0,0,1
2015/8/21 21:00,1079,22,22,65,8,1,0,0,1
2015/8/21 22:00,912,20.5,20.5,71,9,1,0,0,1
2015/8/21 23:00,867,20,20,73,7,1,0,0,1
2015/8/22 0:00,768,19,19,78,7,1,0,1,1
2015/8/22 1:00,530,19,19,75.5,2,1,0,1,1
2015/8/22 2:00,406,18.5,18.5,80.5,4,1,0,1,1
2015/8/22 3:00,247,18,18,83,3,1,0,1,1
2015/8/22 4:00,169,17.5,17.5,85.5,4,1,0,1,1
2015/8/22 5:00,122,17,17,88,5,1,0,1,1
2015/8/22 6:00,162,17,17,88,6,1,0,1,1
2015/8/22 7:00,362,18.5,18.5,80.5,5,1,0,1,1
2015/8/22 8:00,642,20,20,73.5,7,1,0,1,1
2015/8/22 9:00,1298,22.5,22.5,65,10,1,0,1,1
2015/8/22 10:00,2007,24,24,61,12,1,0,1,1
2015/8/22 11:00,2681,26,27,58,11,1,0,1,1
2015/8/22 12:00,3358,28.5,28.5,46.5,17,1,0,1,1
2015/8/22 13:00,3692,30,30,40,18,1,0,1,1
2015/8/22 14:00,3883,30,29.5,39,22,1,0,1,1
2015/8/22 15:00,3963,30,29,36.5,23,1,0,1,1
2015/8/22 16:00,3999,29,29,40,21,1,0,1,1
2015/8/22 17:00,3798,29,29,40,20.5,1,0,1,1
2015/8/22 18:00,3502,28,28,40,19,1,0,1,1
2015/8/22 19:00,2843,27,27,42,15,1,0,1,1
2015/8/22 20:00,2045,23.5,23.5,61,16,1,0,1,1
2015/8/22 21:00,1333,22.5,22.5,67,14,1,0,1,1
2015/8/22 22:00,1233,21.5,21.5,69,15,1,0,1,1
2015/8/22 23:00,1144,21,21,69,18.5,1,0,1,1
2015/8/23 0:00,906,21,21,66.5,19,1,0,1,1
2015/8/23 1:00,652,20.5,20.5,66.5,19.5,1,0,1,1
2015/8/23 2:00,513,20,20,69,19.5,1,0,1,1
2015/8/23 3:00,353,19.5,19.5,71,18,1,0,1,1
2015/8/23 4:00,216,18.5,18.5,75.5,19.5,1,0,1,1
2015/8/23 5:00,150,18,18,78,16,1,0,1,1
2015/8/23 6:00,177,19,19,70.5,18,1,0,1,1
2015/8/23 7:00,259,19.5,19.5,66,25,1,0,1,1
2015/8/23 8:00,447,20.5,20.5,62,22,1,0,1,1
2015/8/23 9:00,1028,22,22,55,20,1,0,1,1
2015/8/23 10:00,1818,22,22,55,13,1,0,1,1
2015/8/23 11:00,2470,22,22,63,10,3,0,1,1
2015/8/23 12:00,1216,20.5,20.5,75.5,12,7,0,1,1
2015/8/23 13:00,462,19.5,19.5,85.5,13.5,7,0,1,1
2015/8/23 14:00,1311,18.5,18.5,80.5,18.5,2,0,1,1
2015/8/23 15:00,2041,20,20,66.5,24,3,0,1,1
2015/8/23 16:00,2393,20.5,20.5,58.5,19.5,2,0,1,1
2015/8/23 17:00,2579,20.5,20.5,58.5,16,3,0,1,1
2015/8/23 18:00,2552,20,20,60,20.5,2,0,1,1
2015/8/23 19:00,2039,19.5,19.5,58,19,1,0,1,1
2015/8/23 20:00,1362,18,18,64,14,1,0,1,1
2015/8/23 21:00,782,17,17,70.5,10,1,0,1,1
2015/8/23 22:00,750,16,16,77,10,1,0,1,1
2015/8/23 23:00,525,15.5,15.5,79.5,8,1,0,1,1
2015/8/24 0:00,287,15,15,82,6.5,1,0,0,1
2015/8/24 1:00,152,15,15,85,5,1,0,0,1
2015/8/24 2:00,120,14.5,14.5,88,8,1,0,0,1
2015/8/24 3:00,71,15,15,85,7.5,1,0,0,1
2015/8/24 4:00,58,14.5,14.5,88,7.5,7,0,0,1
2015/8/24 5:00,141,15,15,88,10,2,0,0,1
2015/8/24 6:00,536,15,15,94,7,7,0,0,1
2015/8/24 7:00,1417,15,15,91,8,7,0,0,1
2015/8/24 8:00,3077,16,16,88,11,7,0,0,1
2015/8/24 9:00,787,16,16,88,19.5,7,0,0,1
2015/8/24 10:00,187,15,15,94,16,7,0,0,1
2015/8/24 11:00,303,15.5,15.5,91,9,7,0,0,1
2015/8/24 12:00,610,16.5,16.5,91,14,3,0,0,1
2015/8/24 13:00,765,17,17,88,16,7,0,0,1
2015/8/24 14:00,672,18,18,83,14,7,0,0,1
2015/8/24 15:00,601,17,17,88,12,7,0,0,1
2015/8/24 16:00,728,17,17,88,14,7,0,0,1
2015/8/24 17:00,1802,16,16,91,16,7,0,0,1
2015/8/24 18:00,2141,17,17,85.5,15,7,0,0,1
2015/8/24 19:00,1183,17,17,83,19,3,0,0,1
2015/8/24 20:00,639,16,16,85.5,18.5,7,0,0,1
2015/8/24 21:00,427,16,16,83,21.5,7,0,0,1
2015/8/24 22:00,393,15.5,15.5,85.5,23,7,0,0,1
2015/8/24 23:00,303,15.5,15.5,85.5,23,2,0,0,1
